"Longitude","Latitude","Group","Transect","Zone","Species","Height","Mean Circumference (cm)","Frequency","Frequency per Zone","Trees per HA","Density","Basal Area per HA","Relative Cover","Relative Frequency","Relative Density","Relative Importance","Week","Group color"
152.9897254,-25.44825878,"adidas","Landward-Creek","0-20m","Aegialitis annulata",0.55,7.5,1,0.5,12800,0.15625,9.6,0.188284518828452,0.2,0.25,0.212761506276151,"Week 1","green"
152.9897442,-25.4483542222222,"adidas","Landward-Creek","0-20m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.9897442,-25.4483542222222,"adidas","Landward-Creek","0-20m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.9898022,-25.44845692,"adidas","Landward-Creek","0-20m","Ceriops australis",0.7,9.16666666666667,2,1,25600,0.234375,23.4666666666667,0.460251046025105,0.4,0.375,0.411750348675035,"Week 1","green"
152.9897442,-25.4483542222222,"adidas","Landward-Creek","0-20m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.989705,-25.4483469666667,"adidas","Landward-Creek","0-20m","Osbornia octodonta",0.966666666666667,7,2,1,25600,0.234375,17.92,0.351464435146444,0.4,0.375,0.375488145048815,"Week 1","green"
152.9897442,-25.4483542222222,"adidas","Landward-Creek","0-20m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.9897442,-25.4483542222222,"adidas","Landward-Creek","0-20m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.989546294444,-25.4482368772222,"adidas","Landward-Creek","20-40m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.989546294444,-25.4482368772222,"adidas","Landward-Creek","20-40m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.989508833333,-25.4481840233333,"adidas","Landward-Creek","20-40m","Avicennia marina",0.5,6.33333333333333,1,0.5,10973.9368998628,0.253125,6.95016003657979,0.330434782608696,0.25,0.375,0.318478260869565,"Week 1","green"
152.9895695,-25.4482756833333,"adidas","Landward-Creek","20-40m","Ceriops australis",0.5,8.33333333333333,1,0.5,10973.9368998628,0.253125,9.14494741655236,0.434782608695652,0.25,0.375,0.353260869565217,"Week 1","green"
152.989546294444,-25.4482368772222,"adidas","Landward-Creek","20-40m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.98956055,-25.448250925,"adidas","Landward-Creek","20-40m","Osbornia octodonta",0.3,2.25,2,1,21947.8737997257,0.16875,4.93827160493827,0.234782608695652,0.5,0.25,0.328260869565217,"Week 1","green"
152.989546294444,-25.4482368772222,"adidas","Landward-Creek","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.989546294444,-25.4482368772222,"adidas","Landward-Creek","20-40m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.9894583,-25.4481974775,"adidas","Landward-Creek","40-60m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.9894583,-25.4481974775,"adidas","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.9894583,-25.4481974775,"adidas","Landward-Creek","40-60m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.9894591,-25.44819877,"adidas","Landward-Creek","40-60m","Ceriops australis",0.25,2.75,1,1,20408.1632653061,0.35,5.61224489795918,0.578947368421053,0.5,0.5,0.526315789473684,"Week 1","green"
152.9894583,-25.4481974775,"adidas","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.9894575,-25.448196185,"adidas","Landward-Creek","40-60m","Osbornia octodonta",0.2,2,1,1,20408.1632653061,0.35,4.08163265306122,0.421052631578947,0.5,0.5,0.473684210526316,"Week 1","green"
152.9894583,-25.4481974775,"adidas","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.9894583,-25.4481974775,"adidas","Landward-Creek","40-60m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.98933775,-25.448065545,"adidas","Landward-Creek","60-80m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.98933775,-25.448065545,"adidas","Landward-Creek","60-80m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.989467,-25.44819546,"adidas","Landward-Creek","60-80m","Avicennia marina",0.533333333333333,7.6,1,1,7243.09642372114,0.88125,5.50475328202807,0.655172413793103,0.5,0.75,0.635057471264368,"Week 1","green"
152.9892085,-25.44793563,"adidas","Landward-Creek","60-80m","Ceriops australis",0.4,4,1,1,7243.09642372114,0.29375,2.89723856948846,0.344827586206897,0.5,0.25,0.364942528735632,"Week 1","green"
152.98933775,-25.448065545,"adidas","Landward-Creek","60-80m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.98933775,-25.448065545,"adidas","Landward-Creek","60-80m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.98933775,-25.448065545,"adidas","Landward-Creek","60-80m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.98933775,-25.448065545,"adidas","Landward-Creek","60-80m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.989195353333,-25.4479793086667,"adidas","Landward-Creek","80-100m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.989195353333,-25.4479793086667,"adidas","Landward-Creek","80-100m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.989195353333,-25.4479793086667,"adidas","Landward-Creek","80-100m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.98918994,-25.447997294,"adidas","Landward-Creek","80-100m","Ceriops australis",0.68,11.1,2,1,11687.3630387144,0.578125,12.972972972973,0.751693002257336,0.5,0.625,0.625564334085779,"Week 1","green"
152.989195353333,-25.4479793086667,"adidas","Landward-Creek","80-100m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.989200766667,-25.4479613233333,"adidas","Landward-Creek","80-100m","Osbornia octodonta",0.433333333333333,3.66666666666667,2,1,11687.3630387144,0.346875,4.28536644752861,0.248306997742664,0.5,0.375,0.374435665914221,"Week 1","green"
152.989195353333,-25.4479793086667,"adidas","Landward-Creek","80-100m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
